author,stars,comment
"i*****n",5,"Penghantaran sangat pantas. Cushion sampai dengan selamat. Thankyouu seller 👍🏻👍🏻👍🏻"
"q*****5",5,"Beauty Effect:matte  Sangat bagus lain kali beli lagi.. Terima kasih."
"p*****h",5,"Packaging:nice packaging Usage Experience:coverage is so good! Cheaper than retail price! Love skintific cushions :)"
"a*****7",5,"ITEM RECEIVE WELL WITH THANKS FOR THE EFFORT OF SENDING BEAUTIFUL ITEMS."
"a*****a",5,"Packaging:packaging perfect Usage Experience:tekstur bagus lagi² untuk beginner User Tips:dap² je insyaAllah tahan sampai 12jam"
"tataaaapios",5,"Packaging:mantap Usage Experience:tida smpai stu minggu ,sampai dengan selamat ,MAKACIE"
"n*****7",5,"Beauty Effect:matte and coverage Beauty Profile:suitable for all skin types  Diterima dalam keadaan baik... Thank you seller.. this product is the best"
"l*****n",5,"Benefits:lasting power n oil control effect was good Beauty Effect:natural n good overage effect Beauty Profile:white"
"zai7221",5,"All good...penghantaran cepat.. tiada kerosakan koyak etc...pembungkusan tiptop..mmg akan repeat order klau ada diskaun lagi .thank seller .."
"w*****h",5,"Beauty Profile:Good Packaging:Good Usage Experience:Nice  Good product quality and great value for money. Thank you seller."
"lilyramli0303",5,"Benefits:smooth Beauty Profile:oily skin  Ok la cushion ni, pakai smooth tak melekit dan shiny ke apa..semua matte je...tahan lama juga...dah beli 3"
"h*****m",5,"Benefits:long lasting User Tips:properly skin prep Beauty Profile:mixed to get actual tone  good product, repeat more than 3 times because is highly coverage and affordable price"
"ivayamada25",5,"User Tips:nice Packaging:nice Usage Experience:first time using refill. Cant wait to try new shade"
"n*****n",5,"User Tips:okay Usage Experience:okay je. Just nice Packaging:okay  Best pakai. Boleh repeat lagi lepas ni. 😊"
"mrsmiiza",5,"Very fast delivery. Product well received."
"n*****0",5,"Beauty Effect:natural Usage Experience:good Benefits:oil control  Terima kasih seller. Semua barang ada. Saya beli ya."
"a*****7",5,"Benefits:long lasting Usage Experience:good Packaging:good  coverage tip top yalls🥰 so far im liking it😉 can repeat soon thanks seller hihi"
"shikinmazli",5,"Barang dah selamat sampai. Penghantaran pantas. Terbaik seller"
"n*****l",5,"User Tips:very good easy to apply Beauty Effect:blurring and reduce pore texture Usage Experience:cool feeling"
"c*****n",5,"Not sure effectiveness havent try and use it . But fast delivery and no damage to the parcel ."
"z*****y",5,"Beauty Effect:10/10 Packaging:perfect Usage Experience:10/10  Suka pakai brand ni sebab blend well and sangat ringan bila pakai. Vanilla code sesuai untuk skin yg cerah tau. Recommended 😘"
"n*****i",5,"Barang dah diterima dalam keadaan yang baik. Murah terima kasih."
"0*****y",5,"Terbaik 👍👍👍👍👍 barang dibungkus dengan baik dan kemas 📦📦📦📦📦 produk sama seperti yang di iklankan 🌸🌸🌸🌸🌸 harganya pun berpatutan ✅✅✅✅✅ terima kasih 😊😊😊😊😊"
"a*****h",5,"Beauty Profile:Baik Benefits:Sangat ok Usage Experience:Baik  Puas hati.. Penghantaran laju.. Berbaloi beli set combo.. Terima kasih seller.."
"bibyiezaky",5,"User Tips:good nice Benefits:waterproof Usage Experience:ease to apply  Tq seller.. nice.. nnti repeat order lagi… thnk thnk thnk…"
"n*****e",5,"Best sangat skintific ni tak bercapuk delivery pun laju , best sangat 😍"
"a*****_",5,"Beauty Effect:matte cushion  Belum cuba. Tapi packaging bagus tak pecah. Warna almond lebih kurang kulit saya"
"l*****8",5,"Beauty Effect:matte , not full coverage Packaging:nice Beauty Profile:skin tone  safely arrived"
"lizamaju1001",5,"Benefits:ok Beauty Profile:ok Packaging:ok  Tq seller brg baik and pos laju  Jom singgah Sho.pee BBWUSA  Brg2 RARE AUTHENTIC guys   Thorbaek"
"rnjvnh",5,"Beauty Effect:matte Benefits:oil control Packaging:fancy and mervellous  Bought the refill ones cause i already owned one. So it’s more cost efficient than buying a whole new thing. I LOVE THE FINISHINGGGGG"
"a*****h",5,"cantiknya , baru nak try , harap cantiklaa , delivery pantas"
"r*****8",5,"Benefits:memang ekok berkesan cover jeragat saya Usage Experience:sudah lama guna Packaging:good  sudah banyak kali repeat order"
"star1668",5,"Good quality cosmetics Good quality cosmetics Good quality cosmetics Good quality cosmetics Good quality cosmetics Good quality cosmetics"
"nuramina502",5,"Packaging:good! No damage Usage Experience:lived up to my expectations Beauty Effect:Matte"
"c*****6",5,"seperti dalam gambar.. barang sampai dengan selamat dan tiada kerosakan. sangat berpuas hati dengan servis kedai ni 👍🏻"
"_*****j",5,"Beauty Profile:fair skin Packaging:good quality User Tips:i’ve been using skintific perfect stay velvet matte cushion and it turns out good on my skin. I look presentable and my make up does not look like it is too much"
"j*****v",5,"Sorry photo & video not related but it came in a great quality tqsm seller"
"lauraija123",5,"Usage Experience:texture Beauty Effect:matte Beauty Profile:good to my skin tone sangat cantik rasa renggan sangat"
"t*****a",5,"Received in good condition well packed and fast delivery"
"_*****j",5,"Usage Experience:good coverage Benefits:make up stays long Packaging:well packaged and secured  I dont know how many times i have bought this cushion foundation. Absolutely love it!"
"effa1810",5,"User Tips:Hanya perlu sapu sikit2 ja, tapi sekata di semua bhg muka. Lps tu boleh cover dgn bdk compact biasa. Tahan lama dan cantik Packaging:Good Beauty Effect:Very good, it makes me more confident"
"e*****t",5,"Usage Experience:yeaa barang cepat sampai . love sesangatt ❤️❤️"
"i*****3",5,"Packaging:very good Beauty Profile:oily skin Benefits:doesnt oxidise  I love it so much like literally the most fav foundation ever sebab it doesn’t oxidise wven the whole day pakai still nampak intact"
"shahazwanadya",5,"Packaging:okay Benefits:baik Beauty Profile:baik  Produk dalam keadaan baik. Penghantaran pun cepat jeee"
"damyawahida86",5,"Beauty Effect:good Benefits:good User Tips:good  Tq seller and courier service.. Sorry video not related... Good job seller.. Packaging well"
"t*****4",5,"delivery quick fast，parcel wrap very well，everything is ok"
"s*****m",5,"Usage Experience:easy to blend Packaging:good  This is my third time using this brand. The finishing so matte and smooth."
"a*****e",5,"Benefits:Lasting Power Beauty Profile:suitable for dry or oily skin Usage Experience:Good  Received item with good condition，fast delivery"
"s*****i",5,"Packaging:good  Barang baik kualiti bagus penghantaran laju. Terima kasih"
"scorpionjiajia",5,"Nice wrapping fast shipping received with good condition nice products"
"athiqahghazali24",5,"Sory gambar xde kena mngena..barang smpai dgn baik function elok..tq seller"
"m*****a",5,"Beauty Effect:Natural Beauty Profile:Can recover pigmentation n blended. Usage Experience:glow when sweating  Very good product. Need to purchase again in the future. Recommended."
"a*****1",5,"Beauty Profile:puteh kuning Benefits:oil control effect Beauty Effect:coverage  Barang sampai dalam keadaan baik. Dibungkus dengan baik. Dah banyak kali repeat order. Matte cover. Muka x berminyak. Sangat recommend."
"n*****_",5,"Parcels arrived safely in good conditions thank you seller"
"e*****5",5,"Packaging:nice Beauty Effect:matte finish 4/5, coverage 4/5, oil-control level 4/5  Overall good quality 👍🏻😊"
"ery0_0na",5,"Beauty Effect:Matte Beauty Profile:Neutral to cool undertone Benefits:Long lasting  Beli guyss👍 Foundation dia memang betul² melekat cepat jer dia set😘Tapi yg untuk dry skin tu mungkin tak elok sangat better amik yang gold..yang oily skin patut beli yang ni melekat macam gam💋"
"z*****g",5,"The razored soft and smooth and McLean easily with my skin full coverage and matte finish Iit provides"
"tiger81",5,"Penghantaran pantas betul.. alhamdulillah sesuai dgn tona kulit..sebelum ni beli code beige..gelap sikit"
"yappy_1203",5,"Beauty Effect:haven't used Usage Experience:haven't used Packaging:nice n wrapped with bubble wrap"
"kenetttt",5,"Beauty Profile:ok Packaging:ok User Tips:cantik  Semua okaylah. Awek aku pakai. Cantik je. Senang simple. Ha belaa skintipik"
"shellyfathan18",5,"Bagus sangat bagus cantik barang di antar dengan kemas,sesuai lah produk bagus"
"n*****h",5,"Item well received. Fast delivery. No damage and good condition 👍🏻"
"rihul_faizah",5,"Packaging:Nice Beauty Profile:03 Petal User Tips:daily apply it to our skin  Fast delivery...very meaningful to me...the product is nice"
"y*****n",5,"Usage Experience:easy to apply Beauty Effect:glow finish User Tips:cushion  parcel received and packed well. thank you so much seller!"
"j*****y",5,"Recommended  Received in good packing  High coverage  Love it so much"
"p*****5",5,"Terima barang dalam keadaan baik. Pembungkusan kemas. Terbaik."
"n*****f",5,"Usage Experience:belum try Packaging:nice Beauty Effect:belum yry  Barang dah sampai, beli masa sale dpt harga berbaloi baloi..tq seller"
"m*****4",5,"Beauty Effect:matte Benefits:oil control effect Usage Experience:blending bagus  Beli sebab bekas law dan cantik tapi skintiffic bedak mmg selalu pakai dan ianya flawless tqsm"
"s*****k",5,"Kualiti produk baik harga baik penghantaran pantas servis sangat bagus"
"h*****t",5,"Penghantaran pantas barang sampai dalam keadaan baik thank you seller 👍🏻👏🏻🫶🏻🫰🏻"
"s*****8",5,"Beauty Effect:Matte Benefits:Long lasting  Fast delivery Repeat for refill easy to wear"
"i*****7",5,"Product arrived safely  Well received  Recommended  Satisfied tq"
"m*****9",5,"Texture:lembut Coverage:terbaik  Sesuai dengan kulit kuning langsat saya."
"e*****h",5,"terima ksih selle maaf video tiada kaitan pghantaran pantas smuanya ok"
"k*****1",5,"Packaging:Good Beauty Profile:Combination Benefits:Water proof, can control oil, very good, thank you so much"
"juehanz",5,"User Tips:okay Packaging:okay Usage Experience:okay  Thank You Seller !! Fast Delivery!! Nice Quality !! Love it !! Overall okay !!"
"l*****g",5,"The delivery speed is very fast, and the powder will basically not get stuck. If the makeup is not set for a long time, some makeup will come off."
"j*****z",5,"laju ja sampai barang ni semua... baru oder semalam dah sampai😍 terbaik lah"
"y*****a",5,"Beauty Effect:full coverage Benefits:oil control  saya jenis oily yang mmg terokss tpi bila pakai skintific dia mampu like blurring my face sumpah nampak lagi cantik bilaa pecah minyakk 😍"
"i*****8",5,"Love sangatttttt...tak melekit apabila dipakai...colour sesuai dgn ... Terima kasih seller...saya beli ya.."
"damyawahida86",5,"User Tips:good Benefits:good Usage Experience:good  Sorry video and picture not related...tq seller and courier service"
"s*****i",5,"Coverage:kualiti sgt baik, cantik bila dipakai"
"d*****u",5,"Beauty Effect:sapuan yg sekata. sesuai utk kulit Packaging:buble wrapped Benefits:refill saved value buy  Sangat bagus dan recommended"
"s*****a",5,"Packaging:Received in a good condition"
"shazlieyananor",5,"User Tips:kalau malas mekaup pakai cushion ni Beauty Effect:cerah and senang nak mekaup Usage Experience:mekaup tak tanggal and sangat selesa bila pakai  Dapat dengan harga promo pulak tu"
"o*****6",5,"Benefits:I've been using the cushion foundation for a few weeks now, and overall, I'm really happy with it. The texture is lightweight and easy to apply — it glides smoothly on my skin and doesn't feel heavy at all."
"a*****a",5,"Received in good condition. Fast deliveryyyyy. 🫶🫶🫶🫶🫶🫶🫶🫶🫶"
"u*****8",5,"Tk seller..bungkusan sampai dlm keadaan baik serta penghantaran yg sangat cepat."
"a*****7",5,"Bought this on behalf of my sister. The outer packaging is nice but I reserve my comment for the overall product testing. Thanks seller for a good product!"
"l*****a",5,"Usage Experience:natural matte look Benefits:oil control effect User Tips:repeat to build coverage  Tq skintific..semua barang dah selamat sampai...semua ok..expired tahun 2029...terbaik...saya beli yerr"
"z*****a",5,"Beauty Profile:30, lil acne Packaging:nice User Tips:can use for long term if single user"
"mimicit",5,"Usage Experience:tahan lama dr pagi smpai balik skolah muka cantik je.. Benefits:full coverage  Sblum ni dh pernah beli yg lama before ada jeans ni.. Pastu mmg boleh beli refill je, tp berkenan yg jeans ni.. Ahhaa"
"adilawazi",5,"Usage Experience:dah guna sekali, ni repeat refill pulak Packaging:Bagus Beauty Effect:sesuai dgn warna kulit,tidak bercapuk wlpon berpeluh"
"z*****0",5,"Item delivered in very good condition. Delivery super fast to North. Love the packaging. Previously use 03A code my face looks dark. Try brighter shade. My face type is warm tone. Hope suitable."
"b*****1",5,"barang sampai cepat..semua okay belum try lagi apa pon tq"
"s*****w",5,"Benefits:ok Beauty Profile:cantik  Anak pakai nampak halus muka dan sangat smooth sekali cantik"
"p*****8",5,"Beauty Profile:natural Benefits:sesuai Usage Experience:sgt berbaloi  Maaf tak dpt nak ambil gambar dan video, beli utk kegunaan anak d asrama. Produk ni mmg terbaik, tak dinafikan. Tq seller semoga dimurahkan rezeki selalu"
"a*****9",5,"User Tips:i love it. long lasting Usage Experience:first time user Packaging:nice packaging.  Nampak flawless masa pakai. Suka sangat. First try. Thankyou."
"thk160322",5,"Tq seller for fast delivery good packaging , recommended online brand 👍👍👍👍"
"n*****o",5,"thank you! received in good condition. best service from seller ."
"averie2008",5,"Beauty Effect:works for my face Packaging:as picture shown Benefits:good coverage for my skin,   Repurchase the refill this time"
"j*****5",5,"Usage Experience:good Beauty Effect:matte finishing User Tips:one DAP on the face only  Cushion not bad and received by good condition. Received in well packaging too"
